Index,bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,spleen
image_04710,0,0,0,0,0,0,0,0,0,0,1
image_04711,1,0,0,0,0,0,0,0,0,0,0
image_04712,0,0,0,1,0,0,0,0,0,0,0
image_04713,0,0,0,0,0,0,1,0,0,0,0
image_04714,0,0,0,0,0,1,0,0,0,0,0
image_04715,0,0,0,0,1,0,0,0,0,0,0
image_04716,0,0,0,0,0,0,0,1,0,0,0
image_04717,0,0,0,0,0,0,1,0,0,0,0
image_04718,0,0,0,0,0,0,0,0,0,1,0
image_04719,0,0,0,0,0,0,0,0,0,0,1
image_04720,0,0,0,0,1,0,0,0,0,0,0
image_04721,0,0,0,0,0,0,0,1,0,0,0
image_04722,0,0,0,0,0,0,1,0,0,0,0
image_04723,0,0,0,0,1,0,0,0,0,0,0
image_04724,0,0,0,0,0,0,0,0,1,0,0
image_04725,0,0,0,0,0,0,0,0,1,0,0
image_04726,0,0,0,0,0,0,0,1,0,0,0
image_04727,0,0,0,0,0,0,1,0,0,0,0
image_04728,0,0,1,0,0,0,0,0,0,0,0
image_04729,0,0,0,0,0,0,0,1,0,0,0
image_04730,0,0,0,0,0,0,1,0,0,0,0
image_04731,1,0,0,0,0,0,0,0,0,0,0
image_04732,0,0,0,0,0,0,1,0,0,0,0
image_04733,0,0,0,0,0,0,1,0,0,0,0
image_04734,0,0,0,0,0,0,1,0,0,0,0
image_04735,0,0,0,0,1,0,0,0,0,0,0
image_04736,0,1,0,0,0,0,0,0,0,0,0
image_04737,1,0,0,0,0,0,0,0,0,0,0
image_04738,0,0,0,0,0,0,0,0,1,0,0
image_04739,0,0,0,0,0,0,0,0,0,1,0
image_04740,0,0,0,0,0,1,0,0,0,0,0
image_04741,0,0,0,0,0,1,0,0,0,0,0
image_04742,0,0,0,0,0,0,0,0,0,1,0
image_04743,0,0,0,0,0,1,0,0,0,0,0
image_04744,0,0,0,0,0,0,1,0,0,0,0
image_04745,0,0,0,0,0,0,1,0,0,0,0
image_04746,1,0,0,0,0,0,0,0,0,0,0
image_04747,0,0,0,0,0,0,0,0,0,0,1
image_04748,0,0,0,1,0,0,0,0,0,0,0
image_04749,0,0,0,1,0,0,0,0,0,0,0
image_04750,0,0,0,0,0,0,0,0,0,0,1
image_04751,0,0,0,0,1,0,0,0,0,0,0
image_04752,0,0,0,0,0,0,0,0,0,0,1
image_04753,0,0,0,0,0,0,1,0,0,0,0
image_04754,1,0,0,0,0,0,0,0,0,0,0
image_04755,0,0,0,0,0,0,0,0,1,0,0
image_04756,0,0,0,0,0,0,0,0,1,0,0
image_04757,0,0,0,0,0,0,0,0,0,0,1
image_04758,0,0,0,0,0,0,0,0,1,0,0
image_04759,0,0,0,0,0,0,0,1,0,0,0
image_04760,0,0,0,0,0,0,0,0,1,0,0
image_04761,0,0,0,0,1,0,0,0,0,0,0
image_04762,0,0,0,0,0,1,0,0,0,0,0
image_04763,0,0,0,0,0,0,0,0,0,0,1
image_04764,0,0,0,0,0,0,1,0,0,0,0
image_04765,0,0,0,0,0,0,1,0,0,0,0
image_04766,0,0,0,0,0,0,0,0,0,1,0
image_04767,0,0,0,0,0,0,0,1,0,0,0
image_04768,0,0,0,0,0,0,0,0,0,0,1
image_04769,0,1,0,0,0,0,0,0,0,0,0
image_04770,0,0,0,0,0,0,1,0,0,0,0
image_04771,0,0,0,0,0,1,0,0,0,0,0
image_04772,0,0,0,0,0,0,0,0,0,0,1
image_04773,0,0,0,0,0,0,0,0,1,0,0
image_04774,0,0,0,0,0,0,1,0,0,0,0
image_04775,0,0,0,0,0,0,1,0,0,0,0
image_04776,0,0,0,1,0,0,0,0,0,0,0
image_04777,0,0,0,0,0,0,1,0,0,0,0
image_04778,0,0,0,0,0,0,0,0,0,1,0
image_04779,0,0,0,0,0,0,0,0,1,0,0
image_04780,0,0,0,0,0,0,1,0,0,0,0
image_04781,0,0,0,0,0,1,0,0,0,0,0
image_04782,0,0,0,0,0,0,0,0,0,0,1
image_04783,0,0,0,1,0,0,0,0,0,0,0
image_04784,0,0,0,0,0,0,0,1,0,0,0
image_04785,0,0,0,0,0,0,0,0,0,1,0
image_04786,0,0,0,0,0,0,0,0,0,1,0
image_04787,0,1,0,0,0,0,0,0,0,0,0
image_04788,0,0,0,0,0,0,0,0,0,1,0
image_04789,0,0,0,0,0,0,0,0,0,0,1
image_04790,0,0,0,1,0,0,0,0,0,0,0
image_04791,0,0,0,0,0,0,0,0,0,1,0
image_04792,0,0,0,0,0,0,1,0,0,0,0
image_04793,0,0,0,0,0,0,0,0,1,0,0
image_04794,0,0,0,0,0,0,1,0,0,0,0
image_04795,0,0,0,0,0,0,0,0,0,0,1
image_04796,0,0,0,0,0,0,0,0,1,0,0
image_04797,0,0,0,0,0,0,0,1,0,0,0
image_04798,0,0,0,0,0,1,0,0,0,0,0
image_04799,0,1,0,0,0,0,0,0,0,0,0
image_04800,0,0,0,0,0,0,0,0,1,0,0
image_04801,0,0,0,0,1,0,0,0,0,0,0
image_04802,0,0,0,0,1,0,0,0,0,0,0
image_04803,0,0,0,0,0,0,1,0,0,0,0
image_04804,0,0,0,0,0,1,0,0,0,0,0
image_04805,0,0,0,0,1,0,0,0,0,0,0
image_04806,0,0,0,0,0,0,1,0,0,0,0
image_04807,0,0,0,0,0,0,0,1,0,0,0
image_04808,0,0,0,0,0,0,0,1,0,0,0
image_04809,1,0,0,0,0,0,0,0,0,0,0
image_04810,0,0,0,1,0,0,0,0,0,0,0
image_04811,0,0,0,0,0,1,0,0,0,0,0
image_04812,0,0,0,0,0,1,0,0,0,0,0
image_04813,0,0,0,1,0,0,0,0,0,0,0
image_04814,0,0,0,0,0,0,1,0,0,0,0
image_04815,0,0,0,0,0,1,0,0,0,0,0
image_04816,0,0,0,0,0,0,0,0,0,0,1
image_04817,0,0,0,0,0,0,1,0,0,0,0
image_04818,0,0,0,0,0,0,0,0,1,0,0
image_04819,0,0,0,0,0,0,1,0,0,0,0
image_04820,0,0,0,0,0,1,0,0,0,0,0
image_04821,0,0,0,0,1,0,0,0,0,0,0
image_04822,0,0,0,0,0,0,1,0,0,0,0
image_04823,0,0,0,0,0,1,0,0,0,0,0
image_04824,0,0,1,0,0,0,0,0,0,0,0
image_04825,0,0,0,0,0,0,0,0,1,0,0
image_04826,0,0,0,0,0,0,1,0,0,0,0
image_04827,1,0,0,0,0,0,0,0,0,0,0
image_04828,0,0,1,0,0,0,0,0,0,0,0
image_04829,0,0,0,0,0,0,0,0,1,0,0
image_04830,0,0,0,0,0,1,0,0,0,0,0
image_04831,1,0,0,0,0,0,0,0,0,0,0
image_04832,0,0,0,0,0,0,0,1,0,0,0
image_04833,0,0,0,0,0,0,0,1,0,0,0
image_04834,0,0,0,0,0,0,1,0,0,0,0
image_04835,0,0,0,0,0,0,0,0,0,0,1
image_04836,0,0,0,0,0,0,1,0,0,0,0
image_04837,0,0,0,0,1,0,0,0,0,0,0
image_04838,0,0,0,0,1,0,0,0,0,0,0
image_04839,0,0,0,0,1,0,0,0,0,0,0
image_04840,0,0,0,1,0,0,0,0,0,0,0
image_04841,0,0,0,0,0,1,0,0,0,0,0
image_04842,0,0,0,0,0,1,0,0,0,0,0
image_04843,0,0,0,0,0,0,0,0,0,1,0
image_04844,0,0,0,0,0,0,0,0,0,1,0
image_04845,0,0,0,0,0,0,0,0,0,0,1
image_04846,0,0,0,0,1,0,0,0,0,0,0
image_04847,0,0,0,0,0,0,0,0,1,0,0
image_04848,0,0,0,0,0,0,1,0,0,0,0
image_04849,0,0,0,0,0,0,1,0,0,0,0
image_04850,0,0,0,0,0,0,1,0,0,0,0
image_04851,0,0,0,0,0,0,1,0,0,0,0
image_04852,0,0,0,0,0,1,0,0,0,0,0
image_04853,0,0,0,0,0,1,0,0,0,0,0
image_04854,0,0,0,0,0,0,0,0,0,0,1
image_04855,0,0,0,0,0,0,0,0,0,1,0
image_04856,0,0,0,0,1,0,0,0,0,0,0
image_04857,0,0,0,0,1,0,0,0,0,0,0
image_04858,1,0,0,0,0,0,0,0,0,0,0
image_04859,0,0,0,0,1,0,0,0,0,0,0
image_04860,0,0,0,1,0,0,0,0,0,0,0
image_04861,0,0,0,0,0,0,1,0,0,0,0
image_04862,0,0,0,0,0,0,0,1,0,0,0
image_04863,0,0,0,0,0,0,0,0,0,1,0
image_04864,0,0,0,0,0,1,0,0,0,0,0
image_04865,0,0,1,0,0,0,0,0,0,0,0
image_04866,0,0,0,0,0,1,0,0,0,0,0
image_04867,0,0,0,0,0,0,0,0,1,0,0
image_04868,0,0,0,0,0,0,0,0,1,0,0
image_04869,0,0,0,0,0,0,0,0,0,0,1
image_04870,0,0,0,0,1,0,0,0,0,0,0
image_04871,1,0,0,0,0,0,0,0,0,0,0
image_04872,0,0,0,0,0,0,1,0,0,0,0
image_04873,0,0,0,0,0,1,0,0,0,0,0
image_04874,0,0,0,0,0,0,0,1,0,0,0
image_04875,0,0,0,0,0,0,0,0,0,0,1
image_04876,0,0,0,0,0,0,0,0,0,0,1
image_04877,0,0,0,0,0,0,1,0,0,0,0
image_04878,0,1,0,0,0,0,0,0,0,0,0
image_04879,1,0,0,0,0,0,0,0,0,0,0
image_04880,0,0,0,0,0,0,1,0,0,0,0
image_04881,0,0,0,0,0,0,0,0,0,1,0
image_04882,0,0,0,0,0,1,0,0,0,0,0
image_04883,0,0,0,0,0,0,0,1,0,0,0
image_04884,0,0,0,0,0,0,1,0,0,0,0
image_04885,1,0,0,0,0,0,0,0,0,0,0
image_04886,0,0,0,0,0,0,0,0,0,0,1
image_04887,0,0,0,0,0,0,0,0,0,1,0
image_04888,0,0,0,0,1,0,0,0,0,0,0
image_04889,0,0,0,0,0,0,0,0,0,0,1
image_04890,0,0,0,0,0,0,1,0,0,0,0
image_04891,0,0,0,0,0,0,0,0,0,1,0
image_04892,0,0,0,0,0,0,1,0,0,0,0
image_04893,0,0,0,0,0,0,0,1,0,0,0
image_04894,0,0,0,0,0,0,0,1,0,0,0
image_04895,0,0,0,0,0,0,0,0,0,0,1
image_04896,0,0,0,0,0,0,0,0,1,0,0
image_04897,0,0,0,0,1,0,0,0,0,0,0
image_04898,0,0,0,0,0,0,1,0,0,0,0
image_04899,0,0,0,0,0,0,1,0,0,0,0
image_04900,0,0,0,0,0,1,0,0,0,0,0
image_04901,0,1,0,0,0,0,0,0,0,0,0
image_04902,0,0,0,0,0,0,0,0,1,0,0
image_04903,0,0,0,0,0,0,0,0,1,0,0
image_04904,0,0,0,0,1,0,0,0,0,0,0
image_04905,0,1,0,0,0,0,0,0,0,0,0
image_04906,0,0,0,0,0,0,0,1,0,0,0
image_04907,0,0,0,0,0,0,0,1,0,0,0
image_04908,0,0,0,0,0,0,0,0,1,0,0
image_04909,0,0,0,0,0,0,0,0,0,0,1
image_04910,0,0,0,0,0,0,0,1,0,0,0
image_04911,0,0,0,1,0,0,0,0,0,0,0
image_04912,0,0,0,1,0,0,0,0,0,0,0
image_04913,0,0,0,0,0,0,0,0,1,0,0
image_04914,0,0,0,0,1,0,0,0,0,0,0
image_04915,0,0,0,0,1,0,0,0,0,0,0
image_04916,1,0,0,0,0,0,0,0,0,0,0
image_04917,0,0,0,0,1,0,0,0,0,0,0
image_04918,0,0,0,1,0,0,0,0,0,0,0
image_04919,0,0,0,0,0,0,1,0,0,0,0
image_04920,0,0,0,0,1,0,0,0,0,0,0
image_04921,0,0,0,0,0,1,0,0,0,0,0
image_04922,0,0,0,0,0,0,0,0,0,0,1
image_04923,0,0,0,0,0,0,0,1,0,0,0
image_04924,0,0,0,0,0,0,1,0,0,0,0
image_04925,0,0,0,0,0,0,0,1,0,0,0
image_04926,0,0,0,0,0,0,0,0,1,0,0
image_04927,0,0,0,0,0,0,1,0,0,0,0
image_04928,0,0,0,0,0,0,1,0,0,0,0
image_04929,0,0,0,0,0,1,0,0,0,0,0
image_04930,0,0,0,0,1,0,0,0,0,0,0
image_04931,0,0,0,0,0,1,0,0,0,0,0
image_04932,0,0,0,0,0,0,0,0,1,0,0
image_04933,0,0,0,0,0,0,1,0,0,0,0
image_04934,0,0,0,0,0,1,0,0,0,0,0
image_04935,0,0,0,0,0,0,1,0,0,0,0
image_04936,0,0,0,0,0,0,1,0,0,0,0
image_04937,0,0,0,0,0,0,0,0,0,1,0
image_04938,0,0,0,0,0,0,0,0,0,0,1
image_04939,1,0,0,0,0,0,0,0,0,0,0
image_04940,0,0,0,0,1,0,0,0,0,0,0
image_04941,0,0,0,0,1,0,0,0,0,0,0
image_04942,0,0,0,0,0,0,0,1,0,0,0
image_04943,0,0,0,0,0,0,0,1,0,0,0
image_04944,0,0,0,0,0,1,0,0,0,0,0
image_04945,0,0,0,0,0,0,0,0,1,0,0
image_04946,0,0,0,0,0,0,0,0,1,0,0
image_04947,0,0,0,0,1,0,0,0,0,0,0
image_04948,0,0,0,0,0,0,0,1,0,0,0
image_04949,0,0,1,0,0,0,0,0,0,0,0
image_04950,0,0,0,0,0,0,1,0,0,0,0
image_04951,0,0,0,0,0,0,0,1,0,0,0
image_04952,0,0,0,0,0,0,1,0,0,0,0
image_04953,0,0,0,0,0,0,0,0,1,0,0
image_04954,0,0,0,0,0,0,1,0,0,0,0
image_04955,0,0,0,0,0,1,0,0,0,0,0
image_04956,0,0,0,0,0,0,1,0,0,0,0
image_04957,0,0,0,0,0,0,1,0,0,0,0
image_04958,0,0,0,0,0,0,1,0,0,0,0
image_04959,0,0,0,0,0,1,0,0,0,0,0
image_04960,0,0,0,0,1,0,0,0,0,0,0
image_04961,0,0,0,0,0,0,0,0,0,1,0
image_04962,0,0,0,0,0,0,1,0,0,0,0
image_04963,0,0,1,0,0,0,0,0,0,0,0
image_04964,0,0,0,0,0,0,0,0,1,0,0
image_04965,0,0,0,0,0,0,0,0,0,1,0
image_04966,0,0,0,0,0,0,0,0,1,0,0
image_04967,0,0,0,0,0,0,0,1,0,0,0
image_04968,0,0,0,0,0,0,0,0,0,0,1
image_04969,0,0,0,0,0,0,1,0,0,0,0
image_04970,0,0,0,0,0,0,0,0,0,0,1
image_04971,0,0,0,0,0,0,0,0,0,0,1
image_04972,0,0,0,0,0,0,1,0,0,0,0
image_04973,0,0,1,0,0,0,0,0,0,0,0
image_04974,0,0,0,1,0,0,0,0,0,0,0
image_04975,0,0,0,0,0,0,0,0,0,0,1
image_04976,0,0,0,0,0,0,0,0,0,1,0
image_04977,0,0,0,0,1,0,0,0,0,0,0
image_04978,0,0,0,0,0,0,0,1,0,0,0
image_04979,0,0,0,0,0,0,1,0,0,0,0
image_04980,0,0,0,0,1,0,0,0,0,0,0
image_04981,0,0,0,0,0,0,0,1,0,0,0
image_04982,0,0,0,0,0,1,0,0,0,0,0
image_04983,0,0,0,0,0,0,0,0,1,0,0
image_04984,0,0,0,0,0,0,1,0,0,0,0
image_04985,0,0,0,0,0,0,0,1,0,0,0
image_04986,0,0,0,0,0,0,0,0,1,0,0
image_04987,0,0,0,0,0,0,1,0,0,0,0
image_04988,0,0,0,0,0,0,0,1,0,0,0
image_04989,0,0,0,0,0,1,0,0,0,0,0
image_04990,0,0,0,0,0,0,1,0,0,0,0
image_04991,1,0,0,0,0,0,0,0,0,0,0
image_04992,0,0,0,0,0,0,0,1,0,0,0
image_04993,0,0,0,0,0,1,0,0,0,0,0
image_04994,0,0,0,0,1,0,0,0,0,0,0
image_04995,1,0,0,0,0,0,0,0,0,0,0
image_04996,1,0,0,0,0,0,0,0,0,0,0
image_04997,0,0,0,0,0,0,1,0,0,0,0
image_04998,1,0,0,0,0,0,0,0,0,0,0
image_04999,0,0,0,0,0,0,0,0,0,0,1
image_05000,0,0,0,0,0,0,0,1,0,0,0
image_05001,0,0,0,0,0,0,0,0,0,0,1
image_05002,0,0,0,0,0,1,0,0,0,0,0
image_05003,0,0,0,0,0,0,1,0,0,0,0
image_05004,1,0,0,0,0,0,0,0,0,0,0
image_05005,0,0,0,0,0,0,0,0,1,0,0
image_05006,0,1,0,0,0,0,0,0,0,0,0
image_05007,0,0,0,0,0,1,0,0,0,0,0
image_05008,1,0,0,0,0,0,0,0,0,0,0
image_05009,0,0,0,0,0,0,1,0,0,0,0
image_05010,0,1,0,0,0,0,0,0,0,0,0
image_05011,0,0,0,0,0,0,1,0,0,0,0
image_05012,0,0,0,0,0,0,0,0,0,0,1
image_05013,0,0,0,0,0,0,0,0,1,0,0
image_05014,0,0,0,0,0,0,0,0,0,1,0
image_05015,0,0,0,0,0,0,0,0,1,0,0
image_05016,0,0,0,0,0,0,0,0,0,1,0
image_05017,1,0,0,0,0,0,0,0,0,0,0
image_05018,0,0,0,0,1,0,0,0,0,0,0
image_05019,0,0,1,0,0,0,0,0,0,0,0
image_05020,0,1,0,0,0,0,0,0,0,0,0
image_05021,0,0,0,0,0,1,0,0,0,0,0
image_05022,0,0,0,0,0,1,0,0,0,0,0
image_05023,0,0,0,0,0,0,0,0,1,0,0
image_05024,0,0,0,0,0,0,0,0,1,0,0
image_05025,0,0,0,0,0,0,1,0,0,0,0
image_05026,0,0,0,0,0,0,1,0,0,0,0
image_05027,0,1,0,0,0,0,0,0,0,0,0
image_05028,0,0,0,0,0,0,1,0,0,0,0
image_05029,0,0,0,0,0,0,1,0,0,0,0
image_05030,0,0,0,0,0,0,0,1,0,0,0
image_05031,0,0,0,1,0,0,0,0,0,0,0
image_05032,0,0,0,0,0,0,0,1,0,0,0
image_05033,0,0,0,0,1,0,0,0,0,0,0
image_05034,0,0,0,0,1,0,0,0,0,0,0
image_05035,0,0,0,0,0,0,0,1,0,0,0
image_05036,0,0,0,0,0,0,0,0,1,0,0
image_05037,0,1,0,0,0,0,0,0,0,0,0
image_05038,0,0,0,0,0,1,0,0,0,0,0
image_05039,0,0,0,0,0,0,0,0,0,0,1
image_05040,1,0,0,0,0,0,0,0,0,0,0
image_05041,0,0,0,0,0,1,0,0,0,0,0
image_05042,0,0,0,0,0,0,0,0,1,0,0
image_05043,0,0,0,0,0,0,0,0,0,1,0
image_05044,0,0,0,0,0,0,1,0,0,0,0
image_05045,0,0,0,1,0,0,0,0,0,0,0
image_05046,0,1,0,0,0,0,0,0,0,0,0
image_05047,0,0,0,0,0,0,0,0,0,1,0
image_05048,0,0,0,0,0,0,0,0,0,1,0
image_05049,0,0,1,0,0,0,0,0,0,0,0
image_05050,0,0,0,0,0,0,0,0,1,0,0
image_05051,0,0,0,0,0,0,0,0,1,0,0
image_05052,0,1,0,0,0,0,0,0,0,0,0
image_05053,0,0,0,0,1,0,0,0,0,0,0
image_05054,0,1,0,0,0,0,0,0,0,0,0
image_05055,0,0,0,0,0,0,0,0,0,1,0
image_05056,0,0,0,0,0,1,0,0,0,0,0
image_05057,0,0,0,0,0,0,0,0,1,0,0
image_05058,0,0,0,0,0,0,0,0,0,0,1
image_05059,0,0,0,0,1,0,0,0,0,0,0
image_05060,0,0,0,0,0,0,0,1,0,0,0
image_05061,0,0,0,0,0,0,1,0,0,0,0
image_05062,0,0,0,0,0,0,1,0,0,0,0
image_05063,0,0,0,0,0,0,0,0,0,1,0
image_05064,0,0,0,0,0,1,0,0,0,0,0
image_05065,0,0,0,0,0,0,0,0,1,0,0
image_05066,0,0,1,0,0,0,0,0,0,0,0
image_05067,0,0,0,0,1,0,0,0,0,0,0
image_05068,0,0,0,0,0,0,1,0,0,0,0
image_05069,0,0,1,0,0,0,0,0,0,0,0
image_05070,0,0,0,0,0,1,0,0,0,0,0
image_05071,0,0,0,0,0,0,0,0,1,0,0
image_05072,0,0,0,0,0,0,1,0,0,0,0
image_05073,0,0,0,0,0,0,1,0,0,0,0
image_05074,0,0,0,0,1,0,0,0,0,0,0
image_05075,0,0,0,0,0,1,0,0,0,0,0
image_05076,0,0,0,0,0,1,0,0,0,0,0
image_05077,0,0,0,0,0,0,0,0,0,0,1
image_05078,0,0,0,0,0,0,0,0,1,0,0
image_05079,0,0,1,0,0,0,0,0,0,0,0
image_05080,0,0,0,0,0,0,1,0,0,0,0
image_05081,0,0,0,0,0,0,1,0,0,0,0
image_05082,0,0,0,0,0,0,0,0,0,0,1
image_05083,0,0,0,0,0,1,0,0,0,0,0
image_05084,1,0,0,0,0,0,0,0,0,0,0
image_05085,0,0,0,0,0,0,1,0,0,0,0
image_05086,0,0,0,0,0,0,1,0,0,0,0
image_05087,0,0,0,0,0,0,0,0,1,0,0
image_05088,0,0,0,0,1,0,0,0,0,0,0
image_05089,0,0,0,0,1,0,0,0,0,0,0
image_05090,0,0,0,0,0,0,0,0,1,0,0
image_05091,0,0,0,0,0,0,1,0,0,0,0
image_05092,1,0,0,0,0,0,0,0,0,0,0
image_05093,0,0,0,0,1,0,0,0,0,0,0
image_05094,0,0,0,0,0,0,1,0,0,0,0
image_05095,0,0,0,0,0,0,1,0,0,0,0
image_05096,0,0,0,0,0,0,0,0,1,0,0
image_05097,0,0,0,1,0,0,0,0,0,0,0
image_05098,0,1,0,0,0,0,0,0,0,0,0
image_05099,0,0,0,0,0,0,0,0,0,0,1
image_05100,0,0,0,0,0,0,0,1,0,0,0
image_05101,0,0,0,0,0,0,0,0,0,0,1
image_05102,0,0,0,0,0,0,1,0,0,0,0
image_05103,0,1,0,0,0,0,0,0,0,0,0
image_05104,0,0,0,0,0,0,0,0,1,0,0
image_05105,1,0,0,0,0,0,0,0,0,0,0
image_05106,0,0,0,0,0,1,0,0,0,0,0
image_05107,0,0,0,0,0,0,1,0,0,0,0
image_05108,0,0,1,0,0,0,0,0,0,0,0
image_05109,0,0,0,0,1,0,0,0,0,0,0
image_05110,0,0,0,0,0,0,0,0,0,0,1
image_05111,0,1,0,0,0,0,0,0,0,0,0
image_05112,1,0,0,0,0,0,0,0,0,0,0
image_05113,0,0,0,0,0,0,0,0,1,0,0
image_05114,0,0,1,0,0,0,0,0,0,0,0
image_05115,0,0,0,0,0,0,0,1,0,0,0
image_05116,0,0,0,1,0,0,0,0,0,0,0
image_05117,1,0,0,0,0,0,0,0,0,0,0
image_05118,0,0,0,0,1,0,0,0,0,0,0
image_05119,0,0,0,0,0,0,1,0,0,0,0
image_05120,0,0,0,0,0,0,0,0,0,0,1
image_05121,0,0,1,0,0,0,0,0,0,0,0
image_05122,0,0,0,0,0,0,0,1,0,0,0
image_05123,0,0,0,0,0,0,0,0,0,1,0
image_05124,0,0,0,0,0,0,0,0,1,0,0
image_05125,0,0,0,0,0,0,0,1,0,0,0
image_05126,0,0,0,0,0,0,0,0,0,0,1
image_05127,0,0,0,0,0,0,0,0,0,0,1
image_05128,0,0,0,0,0,1,0,0,0,0,0
image_05129,0,0,0,0,0,0,0,0,1,0,0
image_05130,0,0,0,0,0,0,1,0,0,0,0
image_05131,0,0,0,0,0,0,0,0,1,0,0
image_05132,0,0,0,0,0,1,0,0,0,0,0
image_05133,0,0,0,0,0,0,1,0,0,0,0
image_05134,0,0,0,0,0,0,1,0,0,0,0
image_05135,0,0,0,0,0,0,0,1,0,0,0
image_05136,0,0,0,0,0,1,0,0,0,0,0
image_05137,0,0,0,0,0,1,0,0,0,0,0
image_05138,0,0,0,0,0,0,0,0,1,0,0
image_05139,0,0,0,0,0,1,0,0,0,0,0
image_05140,0,0,0,0,0,0,1,0,0,0,0
image_05141,0,0,0,0,1,0,0,0,0,0,0
image_05142,0,0,0,0,1,0,0,0,0,0,0
image_05143,0,0,0,0,0,0,0,0,1,0,0
image_05144,0,0,0,0,0,0,0,1,0,0,0
image_05145,0,0,0,0,0,0,0,0,1,0,0
image_05146,0,0,0,0,0,0,1,0,0,0,0
image_05147,0,0,0,0,0,0,0,0,0,1,0
image_05148,0,0,0,0,0,0,0,0,1,0,0
image_05149,0,0,0,0,1,0,0,0,0,0,0
image_05150,0,0,0,0,0,0,0,0,1,0,0
image_05151,0,0,0,0,0,0,0,0,0,1,0
image_05152,0,0,0,0,0,1,0,0,0,0,0
image_05153,0,0,0,0,0,0,1,0,0,0,0
image_05154,0,0,0,0,0,0,0,1,0,0,0
image_05155,1,0,0,0,0,0,0,0,0,0,0
image_05156,0,0,0,0,0,0,0,1,0,0,0
image_05157,0,0,0,0,0,0,1,0,0,0,0
image_05158,0,0,0,0,1,0,0,0,0,0,0
image_05159,0,0,0,0,0,0,1,0,0,0,0
image_05160,0,0,0,0,0,1,0,0,0,0,0
image_05161,0,0,1,0,0,0,0,0,0,0,0
image_05162,0,0,0,0,0,0,1,0,0,0,0
image_05163,0,0,0,0,0,0,1,0,0,0,0
image_05164,0,0,0,0,0,0,0,1,0,0,0
image_05165,0,0,0,0,0,0,0,0,0,1,0
image_05166,0,0,0,0,0,1,0,0,0,0,0
image_05167,0,0,0,0,0,0,0,0,1,0,0
image_05168,0,0,0,0,1,0,0,0,0,0,0
image_05169,0,0,0,0,0,0,0,0,0,0,1
image_05170,0,0,0,0,0,0,0,1,0,0,0
image_05171,0,1,0,0,0,0,0,0,0,0,0
image_05172,0,0,0,0,0,0,0,0,0,0,1
image_05173,0,0,0,0,0,0,0,0,0,1,0
image_05174,0,0,0,0,1,0,0,0,0,0,0
image_05175,0,0,0,0,0,0,0,0,0,1,0
image_05176,0,0,1,0,0,0,0,0,0,0,0
image_05177,0,0,0,0,0,1,0,0,0,0,0
image_05178,0,0,0,0,0,1,0,0,0,0,0
image_05179,0,0,0,0,0,1,0,0,0,0,0
image_05180,0,0,0,0,0,0,0,0,1,0,0
image_05181,0,0,0,1,0,0,0,0,0,0,0
image_05182,0,0,0,0,0,0,0,0,1,0,0
image_05183,1,0,0,0,0,0,0,0,0,0,0
image_05184,0,0,0,0,0,1,0,0,0,0,0
image_05185,0,0,0,0,0,0,0,0,0,0,1
image_05186,1,0,0,0,0,0,0,0,0,0,0
image_05187,0,0,0,0,0,0,1,0,0,0,0
image_05188,0,0,0,0,0,1,0,0,0,0,0
image_05189,0,0,1,0,0,0,0,0,0,0,0
image_05190,0,0,0,0,0,0,0,0,1,0,0
image_05191,0,0,0,0,0,0,0,0,0,1,0
image_05192,0,0,0,0,0,0,0,0,0,0,1
image_05193,0,0,0,0,0,0,0,0,1,0,0
image_05194,0,0,0,0,0,0,0,1,0,0,0
image_05195,0,0,0,0,0,0,0,0,0,1,0
image_05196,0,0,0,0,0,0,0,0,1,0,0
image_05197,0,0,0,1,0,0,0,0,0,0,0
image_05198,0,0,0,0,0,0,1,0,0,0,0
image_05199,0,0,0,0,1,0,0,0,0,0,0
image_05200,0,0,0,0,1,0,0,0,0,0,0
image_05201,1,0,0,0,0,0,0,0,0,0,0
image_05202,0,0,0,0,0,0,1,0,0,0,0
image_05203,0,1,0,0,0,0,0,0,0,0,0
image_05204,0,0,0,0,1,0,0,0,0,0,0
image_05205,0,0,0,0,0,0,0,0,0,1,0
image_05206,0,0,0,0,0,0,0,0,1,0,0
image_05207,0,0,0,1,0,0,0,0,0,0,0
image_05208,0,0,0,0,0,0,0,1,0,0,0
image_05209,0,0,0,0,0,0,0,0,1,0,0
image_05210,0,0,1,0,0,0,0,0,0,0,0
image_05211,0,0,0,0,0,0,1,0,0,0,0
image_05212,0,0,0,0,0,0,0,0,1,0,0
image_05213,1,0,0,0,0,0,0,0,0,0,0
image_05214,0,0,0,0,0,0,1,0,0,0,0
image_05215,0,0,1,0,0,0,0,0,0,0,0
image_05216,0,0,0,0,0,0,0,0,1,0,0
image_05217,0,0,0,0,1,0,0,0,0,0,0
image_05218,0,0,0,0,0,0,0,0,0,0,1
image_05219,0,0,0,0,0,0,1,0,0,0,0
image_05220,0,0,0,0,0,1,0,0,0,0,0
image_05221,0,0,0,0,0,0,0,0,0,0,1
image_05222,0,0,0,0,0,0,0,0,0,1,0
image_05223,0,0,0,0,0,0,0,1,0,0,0
image_05224,0,0,0,0,0,0,0,0,0,0,1
image_05225,0,0,0,0,0,0,0,0,0,0,1
